,train_start,train_end,test_start,test_end,model_type,classifier,parameter,train_size,test_size,auc-roc,p_at_1,a_at_1,r_at_1,f1_at_1,perc_pop_at_1,p_at_2,a_at_2,r_at_2,f1_at_2,perc_pop_at_2,p_at_5,a_at_5,r_at_5,f1_at_5,perc_pop_at_5,p_at_10,a_at_10,r_at_10,f1_at_10,perc_pop_at_10,p_at_20,a_at_20,r_at_20,f1_at_20,perc_pop_at_20,p_at_30,a_at_30,r_at_30,f1_at_30,perc_pop_at_30,p_at_50,a_at_50,r_at_50,f1_at_50,perc_pop_at_50
10,2007-01-01,2007-12-31,2009-01-01,2009-12-31,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=10,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              n_iter_no_change=None, presort='auto', random_state=None,
              subsample=0.5, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 10, 'subsample': 0.5}",16933,18012,0.6636783891938531,0.287292817679558,0.9004552520541861,0.030303030303030304,0.054823405376910904,0.010048856318010215,0.27977839335180055,0.8959027315123251,0.058857808857808856,0.09725565719788155,0.020042194092827006,0.24503311258278146,0.8790806129247168,0.12937062937062938,0.16933638443935925,0.050299800133244504,0.20077648363838047,0.8448256717743726,0.21095571095571095,0.20574026712134127,0.10009993337774817,0.17785793562708102,0.7758161225849434,0.3735431235431235,0.24097744360902254,0.20008882966910949,0.16025166543301259,0.7008660892738174,0.5046620046620046,0.24325842696629213,0.30002220741727736,0.13467080469962314,0.5387519431490118,0.708041958041958,0.22629912460420934,0.5008882966910948
11,2007-01-01,2007-12-31,2009-01-01,2009-12-31,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=10,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              n_iter_no_change=None, presort='auto', random_state=None,
              subsample=0.5, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 50, 'subsample': 0.1}",16933,18012,0.631724571962974,0.20441988950276244,0.8987896957583833,0.02156177156177156,0.039008961518186606,0.010048856318010215,0.19390581717451524,0.8924605818343326,0.04079254079254079,0.06740491092922485,0.020042194092827006,0.19068736141906872,0.8737508327781479,0.10023310023310024,0.13139801375095495,0.0500777259604708,0.17369589345172032,0.8394403730846103,0.18240093240093241,0.1779420125071063,0.10004441483455474,0.1562586733277824,0.7672107483899623,0.3280885780885781,0.21169392742996804,0.20003331112591605,0.14748334566987417,0.6932045303131246,0.46445221445221446,0.223876404494382,0.30002220741727736,0.1274705751721075,0.5322007550521874,0.668997668997669,0.21413915314307036,0.5
12,2007-01-01,2007-12-31,2009-01-01,2009-12-31,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=10,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              n_iter_no_change=None, presort='auto', random_state=None,
              subsample=0.5, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 50, 'subsample': 0.5}",16933,18012,0.6784915578407846,0.3259668508287293,0.9012325116588941,0.034382284382284384,0.06220347917764893,0.010048856318010215,0.2770083102493075,0.8957916944259383,0.05827505827505827,0.09629272989889263,0.020042194092827006,0.22838137472283815,0.8775260937153009,0.12004662004662005,0.1573720397249809,0.0500777259604708,0.21032186459489458,0.8467688207861426,0.22086247086247085,0.21546333143831722,0.10004441483455474,0.18207049680821538,0.7775371974239396,0.3822843822843823,0.24666290656138373,0.20003331112591605,0.16339748334566986,0.702753719742394,0.5145687645687645,0.2480337078651685,0.30002220741727736,0.13779702420608483,0.5425272040861647,0.7231934731934732,0.23148666293601938,0.5
13,2007-01-01,2007-12-31,2009-01-01,2009-12-31,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=10,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              n_iter_no_change=None, presort='auto', random_state=None,
              subsample=0.5, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.1}",16933,18012,0.6351763750281791,0.14917127071823205,0.8976793248945147,0.015734265734265736,0.028465998945703744,0.010048856318010215,0.16897506925207756,0.891461248056851,0.035547785547785545,0.058738565238324505,0.020042194092827006,0.17516629711751663,0.872196313568732,0.09207459207459208,0.12070282658517954,0.0500777259604708,0.1681465038845727,0.8383300022207417,0.17657342657342656,0.17225696418419556,0.10004441483455474,0.15931168470718846,0.7684321563402177,0.3344988344988345,0.21583004324121077,0.20003331112591605,0.14711324944485565,0.6929824561403509,0.4632867132867133,0.223314606741573,0.30002220741727736,0.12946924272707083,0.5341994226071508,0.6794871794871795,0.21749673568364108,0.5
14,2007-01-01,2007-12-31,2009-01-01,2009-12-31,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=10,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              n_iter_no_change=None, presort='auto', random_state=None,
              subsample=0.5, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False)","{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.5}",16933,18012,0.681776395855004,0.27071823204419887,0.9001221407950255,0.028554778554778556,0.05166051660516605,0.010048856318010215,0.26869806094182824,0.8954585831667777,0.05652680652680653,0.09340394800192585,0.020042194092827006,0.23059866962305986,0.8777481678880746,0.12121212121212122,0.15889992360580596,0.0500777259604708,0.20754716981132076,0.8462136353542083,0.21794871794871795,0.21262080727686186,0.10004441483455474,0.18956425201221205,0.7805351987563847,0.398018648018648,0.25681519082534304,0.20003331112591605,0.1695040710584752,0.7064179435931601,0.5337995337995338,0.2573033707865168,0.30002220741727736,0.1395736175882745,0.5443037974683544,0.7325174825174825,0.23447118074986012,0.5
15,2007-01-01,2007-12-31,2009-01-01,2009-12-31,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=10,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              n_iter_no_change=None, presort='auto', random_state=None,
              subsample=0.5, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 10, 'subsample': 0.1}",16933,18012,0.6080173406204334,0.16847826086956522,0.8979569176104819,0.018065268065268064,0.03263157894736842,0.010215411947590495,0.16145833333333334,0.890295358649789,0.03613053613053613,0.05904761904761904,0.021319120586275817,0.1696230598669623,0.8716411281367977,0.08916083916083917,0.1168831168831169,0.0500777259604708,0.15049614112458654,0.834332667110815,0.1590909090909091,0.15467422096317282,0.10071063735287586,0.15403692477266465,0.7653231179213857,0.32575757575757575,0.20916744621141253,0.20147679324894516,0.13330529857022708,0.6142571618920719,0.5541958041958042,0.2149152542372881,0.3960692871419054,0.11038635223281486,0.38740839440373087,0.7692307692307693,0.19306713470820536,0.6638907395069953
16,2007-01-01,2007-12-31,2009-01-01,2009-12-31,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=10,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              n_iter_no_change=None, presort='auto', random_state=None,
              subsample=0.5, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 10, 'subsample': 0.5}",16933,18012,0.679635996163058,0.27071823204419887,0.9001221407950255,0.028554778554778556,0.05166051660516605,0.010048856318010215,0.22714681440443213,0.893793026870975,0.047785547785547784,0.07896003851709196,0.020042194092827006,0.21840354767184036,0.8765267599378193,0.1148018648018648,0.15049656226126815,0.0500777259604708,0.2141280353200883,0.84721296913169,0.2261072261072261,0.2199546485260771,0.10059960026648901,0.18687707641196014,0.7791472351765489,0.39335664335664333,0.25337837837837834,0.2005329780146569,0.16709844559585493,0.704974461470131,0.5262237762237763,0.25365168539325844,0.30002220741727736,0.13224131042748702,0.49589162780368645,0.7715617715617715,0.2257844474761255,0.5558516544525872
17,2007-01-01,2007-12-31,2009-01-01,2009-12-31,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=10,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              n_iter_no_change=None, presort='auto', random_state=None,
              subsample=0.5, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.1}",16933,18012,0.5340654834855866,0.09025270758122744,0.892127470575172,0.014568764568764568,0.025087807325639738,0.01537863646457917,0.12154696132596685,0.8895180990450811,0.02564102564102564,0.04234841193455245,0.02009771263602043,0.164079822616408,0.8710859427048634,0.08624708624708624,0.11306340718105423,0.0500777259604708,0.1670353982300885,0.8378858538751943,0.175990675990676,0.17139614074914872,0.1003775260937153,0.15327050997782704,0.7658227848101266,0.32226107226107226,0.20773854244928625,0.2003109038418832,0.1329160530191458,0.6833222296246947,0.42074592074592077,0.2020145495243425,0.3015767266266933,0.10122199592668024,0.4699089495891628,0.5792540792540792,0.17233009708737865,0.5451920941594492
18,2007-01-01,2007-12-31,2009-01-01,2009-12-31,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=10,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              n_iter_no_change=None, presort='auto', random_state=None,
              subsample=0.5, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.5}",16933,18012,0.6417729070757421,0.19337016574585636,0.8985676215856095,0.020396270396270396,0.03690036900369004,0.010048856318010215,0.20221606648199447,0.8927936930934932,0.042540792540792544,0.07029369282619163,0.020042194092827006,0.1984478935698448,0.8745280923828559,0.10431235431235432,0.1367456073338426,0.0500777259604708,0.18701442841287458,0.8421052631578947,0.1963869463869464,0.1915861284820921,0.10004441483455474,0.17901748542880933,0.7763157894736842,0.3758741258741259,0.242526790750141,0.20003331112591605,0.15729089563286455,0.6990894958916278,0.49533799533799533,0.23876404494382023,0.30002220741727736,0.13184024713150927,0.5341994226071508,0.6963869463869464,0.2217068645640074,0.5032200755052187
19,2007-01-01,2007-12-31,2009-01-01,2009-12-31,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=10,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              n_iter_no_change=None, presort='auto', random_state=None,
              subsample=0.5, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.1}",16933,18012,0.5416737829753294,0.11794228356336262,0.8709193870752832,0.054778554778554776,0.0748109828889773,0.044248278925161005,0.11794228356336262,0.8709193870752832,0.054778554778554776,0.0748109828889773,0.044248278925161005,0.11197339246119734,0.8658671996446813,0.058857808857808856,0.07715813598166539,0.0500777259604708,0.1537180910099889,0.8354430379746836,0.16142191142191142,0.15747583854462763,0.10004441483455474,0.14349153483208438,0.762103042416167,0.30128205128205127,0.1943974431284076,0.20003331112591605,0.1311626195732156,0.6821008216744393,0.4155011655011655,0.1993847874720358,0.301798800799467,0.10826684397163121,0.5122140795025538,0.5693473193473193,0.1819366852886406,0.5009993337774816
20,2007-01-01,2007-12-31,2009-01-01,2009-12-31,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=10,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              n_iter_no_change=None, presort='auto', random_state=None,
              subsample=0.5, tol=0.0001, validation_fraction=0.1,
              verbose=0, warm_start=False)","{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.5}",16933,18012,0.6443901888489517,0.08839779005524862,0.8964579169442594,0.009324009324009324,0.01686874011597259,0.010048856318010215,0.11080332409972299,0.8891294692427271,0.023310023310023312,0.038517091959557055,0.020042194092827006,0.1729490022172949,0.8719742393959582,0.09090909090909091,0.11917494270435447,0.0500777259604708,0.1792452830188679,0.8405507439484788,0.18822843822843824,0.18362706083001704,0.10004441483455474,0.1643075215098529,0.770430823895181,0.34498834498834496,0.22259823275051696,0.20003331112591605,0.15581051073279054,0.698201199200533,0.49067599067599066,0.23651685393258426,0.30002220741727736,0.13213413280035533,0.5368643126804352,0.6934731934731935,0.2219735124044022,0.5
